< Point NoPoints       1088>
< id domain_id area X Y Z Nx Ny Nz P1x P1y P1z P2x P2y P2z C1 C2  >
< Inner >
         0    0     0.344     0.000     0.000    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         1    1     0.344     0.000     0.588    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         2    1     0.344     0.000     1.176    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         3    1     0.344     0.000     1.765    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         4    1     0.344     0.000     2.353    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         5    0     0.344     0.000     2.941    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         6    1     0.344     0.000     3.529    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         7    0     0.344     0.000     4.118    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         8    0     0.344     0.000     4.706    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
         9    0     0.344     0.000     5.294    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        10    1     0.344     0.000     5.882    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        11    1     0.344     0.000     6.471    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        12    1     0.344     0.000     7.059    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        13    0     0.344     0.000     7.647    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        14    0     0.344     0.000     8.235    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        15    1     0.344     0.000     8.824    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        16    1     0.344     0.000     9.412    16.000  -0.000   0.000   1.000   1.000   0.000   0.000   0.000   1.000   0.000   0.251   0.000
        17    1     0.344     0.584     0.294    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        18    0     0.344     0.584     0.882    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        19    1     0.344     0.584     1.471    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        20    1     0.344     0.584     2.059    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        21    0     0.344     0.584     2.647    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        22    0     0.344     0.584     3.235    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        23    1     0.344     0.584     3.824    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        24    1     0.344     0.584     4.412    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        25    1     0.344     0.584     5.000    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        26    1     0.344     0.584     5.588    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        27    0     0.344     0.584     6.176    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        28    1     0.344     0.584     6.765    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        29    0     0.344     0.584     7.353    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        30    1     0.344     0.584     7.941    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        31    1     0.344     0.584     8.529    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
        32    1     0.344     0.584     9.118    15.957   0.146  -0.000   0.989   0.989   0.000  -0.146   0.000   1.000   0.000   0.246   0.000
