        16    0     0.344     0.000     9.412    12.000   0.121  -0.000  -0.993   0.993   0.000   0.121   0.000   1.000   0.000   0.000 -27.861
        17    1     0.344     0.501     0.294    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        18    1     0.344     0.501     0.882    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        19    0     0.344     0.501     1.471    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        20    1     0.344     0.501     2.059    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        21    1     0.344     0.501     2.647    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        22    1     0.344     0.501     3.235    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        23    1     0.344     0.501     3.824    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        24    1     0.344     0.501     4.412    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        25    1     0.344     0.501     5.000    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        26    1     0.344     0.501     5.588    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        27    0     0.344     0.501     6.176    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        28    0     0.344     0.501     6.765    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        29    1     0.344     0.501     7.353    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        30    1     0.344     0.501     7.941    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        31    1     0.344     0.501     8.529    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        32    1     0.344     0.501     9.118    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        33    1     0.344     0.501     9.706    11.696  -0.634   0.000  -0.773   0.773   0.000  -0.634   0.000   1.000   0.000   0.000  -0.276
        34    1     0.344     0.929     0.000    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        35    0     0.344     0.929     0.588    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        36    1     0.344     0.929     1.176    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        37    1     0.344     0.929     1.765    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        38    1     0.344     0.929     2.353    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        39    1     0.344     0.929     2.941    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        40    0     0.344     0.929     3.529    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        41    0     0.344     0.929     4.118    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        42    0     0.344     0.929     4.706    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        43    0     0.344     0.929     5.294    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        44    0     0.344     0.929     5.882    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        45    0     0.344     0.929     6.471    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        46    0     0.344     0.929     7.059    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        47    0     0.344     0.929     7.647    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        48    0     0.344     0.929     8.235    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        49    0     0.344     0.929     8.824    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        50    1     0.344     0.929     9.412    11.298  -0.715   0.000  -0.699   0.699   0.000  -0.715   0.000   1.000   0.000   0.000  -0.128
        51    0     0.344     1.325     0.294    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        52    0     0.344     1.325     0.882    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        53    0     0.344     1.325     1.471    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        54    0     0.344     1.325     2.059    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        55    0     0.344     1.325     2.647    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        56    0     0.344     1.325     3.235    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        57    0     0.344     1.325     3.824    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        58    0     0.344     1.325     4.412    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        59    0     0.344     1.325     5.000    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        60    0     0.344     1.325     5.588    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        61    0     0.344     1.325     6.176    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        62    0     0.344     1.325     6.765    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        63    1     0.344     1.325     7.353    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        64    0     0.344     1.325     7.941    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        65    0     0.344     1.325     8.529    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        66    0     0.344     1.325     9.118    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        67    1     0.344     1.325     9.706    10.867  -0.754   0.000  -0.657   0.657   0.000  -0.754   0.000   1.000   0.000   0.000  -0.071
        68    0     0.344     1.702     0.000    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        69    0     0.344     1.702     0.588    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        70    1     0.344     1.702     1.176    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        71    1     0.344     1.702     1.765    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        72    0     0.344     1.702     2.353    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        73    1     0.344     1.702     2.941    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        74    0     0.344     1.702     3.529    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        75    1     0.344     1.702     4.118    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        76    1     0.344     1.702     4.706    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        77    0     0.344     1.702     5.294    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        78    0     0.344     1.702     5.882    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        79    0     0.344     1.702     6.471    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        80    0     0.344     1.702     7.059    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        81    0     0.344     1.702     7.647    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        82    0     0.344     1.702     8.235    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        83    0     0.344     1.702     8.824    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        84    0     0.344     1.702     9.412    10.419  -0.774   0.000  -0.633   0.633   0.000  -0.774   0.000   1.000   0.000   0.000  -0.039
        85    0     0.344     2.069     0.294     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        86    0     0.344     2.069     0.882     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        87    0     0.344     2.069     1.471     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        88    0     0.344     2.069     2.059     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        89    0     0.344     2.069     2.647     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        90    0     0.344     2.069     3.235     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        91    0     0.344     2.069     3.824     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        92    0     0.344     2.069     4.412     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        93    0     0.344     2.069     5.000     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        94    0     0.344     2.069     5.588     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        95    1     0.344     2.069     6.176     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        96    0     0.344     2.069     6.765     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        97    1     0.344     2.069     7.353     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        98    0     0.344     2.069     7.941     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
        99    1     0.344     2.069     8.529     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
       100    1     0.344     2.069     9.118     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
       101    0     0.344     2.069     9.706     9.962  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.000  -0.017
       102    0     0.344     2.431     0.000     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       103    1     0.344     2.431     0.588     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       104    0     0.344     2.431     1.176     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       105    0     0.344     2.431     1.765     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       106    1     0.344     2.431     2.353     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       107    1     0.344     2.431     2.941     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       108    0     0.344     2.431     3.529     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       109    0     0.344     2.431     4.118     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       110    0     0.344     2.431     4.706     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       111    0     0.344     2.431     5.294     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       112    1     0.344     2.431     5.882     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       113    0     0.344     2.431     6.471     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       114    0     0.344     2.431     7.059     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       115    0     0.344     2.431     7.647     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       116    1     0.344     2.431     8.235     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       117    0     0.344     2.431     8.824     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       118    1     0.344     2.431     9.412     9.502  -0.787   0.000  -0.617   0.617   0.000  -0.787   0.000   1.000   0.000   0.000   0.000
       119    0     0.344     2.793     0.294     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       120    0     0.344     2.793     0.882     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       121    0     0.344     2.793     1.471     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       122    1     0.344     2.793     2.059     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       123    0     0.344     2.793     2.647     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       124    1     0.344     2.793     3.235     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       125    1     0.344     2.793     3.824     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       126    0     0.344     2.793     4.412     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       127    0     0.344     2.793     5.000     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       128    0     0.344     2.793     5.588     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       129    1     0.344     2.793     6.176     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       130    0     0.344     2.793     6.765     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       131    0     0.344     2.793     7.353     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       132    0     0.344     2.793     7.941     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       133    0     0.344     2.793     8.529     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       134    0     0.344     2.793     9.118     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       135    1     0.344     2.793     9.706     9.042  -0.784   0.000  -0.621   0.621   0.000  -0.784   0.000   1.000   0.000   0.017   0.000
       136    0     0.344     3.159     0.000     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       137    0     0.344     3.159     0.588     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       138    0     0.344     3.159     1.176     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       139    0     0.344     3.159     1.765     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       140    0     0.344     3.159     2.353     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       141    1     0.344     3.159     2.941     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       142    1     0.344     3.159     3.529     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       143    0     0.344     3.159     4.118     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       144    1     0.344     3.159     4.706     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       145    0     0.344     3.159     5.294     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       146    0     0.344     3.159     5.882     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       147    0     0.344     3.159     6.471     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       148    0     0.344     3.159     7.059     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       149    0     0.344     3.159     7.647     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       150    0     0.344     3.159     8.235     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       151    0     0.344     3.159     8.824     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       152    0     0.344     3.159     9.412     8.586  -0.775   0.000  -0.632   0.632   0.000  -0.775   0.000   1.000   0.000   0.032   0.000
       153    0     0.344     3.534     0.294     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       154    0     0.344     3.534     0.882     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       155    0     0.344     3.534     1.471     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       156    0     0.344     3.534     2.059     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       157    0     0.344     3.534     2.647     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       158    1     0.344     3.534     3.235     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       159    1     0.344     3.534     3.824     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       160    0     0.344     3.534     4.412     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       161    1     0.344     3.534     5.000     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       162    0     0.344     3.534     5.588     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       163    1     0.344     3.534     6.176     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       164    1     0.344     3.534     6.765     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       165    0     0.344     3.534     7.353     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       166    0     0.344     3.534     7.941     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       167    0     0.344     3.534     8.529     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       168    0     0.344     3.534     9.118     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       169    0     0.344     3.534     9.706     8.136  -0.760   0.000  -0.650   0.650   0.000  -0.760   0.000   1.000   0.000   0.049   0.000
       170    1     0.344     3.922     0.000     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       171    0     0.344     3.922     0.588     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       172    0     0.344     3.922     1.176     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       173    0     0.344     3.922     1.765     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       174    0     0.344     3.922     2.353     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       175    0     0.344     3.922     2.941     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       176    0     0.344     3.922     3.529     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       177    0     0.344     3.922     4.118     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       178    0     0.344     3.922     4.706     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       179    0     0.344     3.922     5.294     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       180    0     0.344     3.922     5.882     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       181    0     0.344     3.922     6.471     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       182    0     0.344     3.922     7.059     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       183    0     0.344     3.922     7.647     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       184    1     0.344     3.922     8.235     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       185    0     0.344     3.922     8.824     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       186    1     0.344     3.922     9.412     7.698  -0.737   0.000  -0.675   0.675   0.000  -0.737   0.000   1.000   0.000   0.067   0.000
       187    0     0.344     4.327     0.294     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       188    0     0.344     4.327     0.882     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       189    1     0.344     4.327     1.471     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       190    0     0.344     4.327     2.059     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       191    1     0.344     4.327     2.647     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       192    0     0.344     4.327     3.235     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       193    0     0.344     4.327     3.824     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       194    1     0.344     4.327     4.412     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       195    1     0.344     4.327     5.000     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       196    1     0.344     4.327     5.588     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       197    0     0.344     4.327     6.176     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       198    1     0.344     4.327     6.765     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       199    1     0.344     4.327     7.353     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       200    1     0.344     4.327     7.941     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       201    0     0.344     4.327     8.529     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
       202    0     0.344     4.327     9.118     7.275  -0.706   0.000  -0.708   0.708   0.000  -0.706   0.000   1.000   0.000   0.088   0.000
